shipment_id,order_id,priority,warehouse_code,vehicle_id,vehicle_type,driver_id,driver_name,estimated_delivery,eta_status,decision_status,business_explanation
SHP000102,ORD000102,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-26 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000103,ORD000103,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-06-20 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000104,ORD000104,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-10-25 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000105,ORD000105,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-06-26 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000106,ORD000106,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-19 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000107,ORD000107,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-05-13 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000108,ORD000108,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-09-26 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000109,ORD000109,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-12-10 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000110,ORD000110,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-12-09 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000111,ORD000111,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-03-05 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000112,ORD000112,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-12-08 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000113,ORD000113,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-06-01 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000114,ORD000114,Express,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-12-07 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000115,ORD000115,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-11-14 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000116,ORD000116,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-01-01 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000117,ORD000117,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-10-25 01:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000118,ORD000118,Express,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-08-15 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000119,ORD000119,Express,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-09-01 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000120,ORD000120,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-09-21 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000121,ORD000121,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-02-19 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000122,ORD000122,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-04-13 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000123,ORD000123,Express,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-09-02 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000124,ORD000124,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-08-03 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000125,ORD000125,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-09-13 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000126,ORD000126,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-02-24 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000127,ORD000127,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-28 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000128,ORD000128,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-08-22 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000129,ORD000129,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-10-14 15:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000130,ORD000130,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-10-10 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000131,ORD000131,Express,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-19 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000132,ORD000132,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-05-22 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000133,ORD000133,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-05-22 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000134,ORD000134,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-05-01 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000135,ORD000135,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-02-13 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000136,ORD000136,Express,MAA_RDC,VEH034,Mini Truck,DRV034,Dinesh Das,2025-12-22 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MAA_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000137,ORD000137,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-01 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000138,ORD000138,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-01 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000139,ORD000139,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-10-28 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000140,ORD000140,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-09-02 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000141,ORD000141,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-07-19 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000142,ORD000142,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-11-06 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000143,ORD000143,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-08-13 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000144,ORD000144,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-12-10 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000145,ORD000145,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-08-30 06:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000146,ORD000146,Standard,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-07-23 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000147,ORD000147,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-02-12 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000148,ORD000148,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-08-26 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000149,ORD000149,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-06-17 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000150,ORD000150,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-07-16 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000151,ORD000151,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-02-13 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000152,ORD000152,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-01-27 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000153,ORD000153,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-12-02 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000154,ORD000154,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-04-15 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000155,ORD000155,Express,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-03-06 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000156,ORD000156,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-04-24 03:00,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000157,ORD000157,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-07-08 09:00,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000158,ORD000158,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-03-02 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000159,ORD000159,Standard,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-01-16 18:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000160,ORD000160,Express,CCU_RDC,VEH036,Medium Truck,DRV040,Rajesh Sharma,2025-07-13 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse CCU_RDC assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000161,ORD000161,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-02 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000162,ORD000162,Express,BLR_RDC,VEH023,Mini Truck,DRV024,Mohit Das,2025-12-25 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse BLR_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000163,ORD000163,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-10-19 07:30,In Transit,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: In Transit.
SHP000164,ORD000164,Standard,DEL_RDC,VEH014,Mini Truck,DRV014,Sachin Patel,2025-12-06 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse DEL_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000165,ORD000165,Standard,AMD_RDC,VEH018,Mini Truck,DRV018,Prakash Joshi,2025-06-26 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse AMD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000166,ORD000166,Express,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-08-12 01:00,Long Distance,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: Long Distance.
SHP000167,ORD000167,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-03-20 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000168,ORD000168,Express,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-11-12 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000169,ORD000169,Standard,MUM_NH,VEH003,Medium Truck,DRV001,Rahul Yadav,2025-08-13 00:48,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse MUM_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000170,ORD000170,Standard,NAG_NH,VEH008,Medium Truck,DRV007,Sunil Joshi,2025-05-08 03:36,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse NAG_NH assigned. Vehicle Medium Truck allocated. Driver assigned successfully. ETA status: On Time.
SHP000171,ORD000171,Standard,HYD_RDC,VEH029,Mini Truck,DRV029,Akash Yadav,2025-08-27 00:40,On Time,Operational Ready,Shipment is ready for dispatch. Warehouse HYD_RDC assigned. Vehicle Mini Truck allocated. Driver assigned successfully. ETA status: On Time.
